file_relpath,line,uc_object,column,codepoint,claimed_label,verdict,tier1_truth_name,dictionary_table,raw_comment
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Panel_Retention_Monthly.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_panel_retention_monthly,ClubID,3,Gold,UNRESOLVED_DICTIONARY,,,"eToro Club tier numeric ID from DWH_dbo.Dim_PlayerLevel. 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. Reflects the customer's club status on Date_for_Report. Passthrough from eMoney_Panel_Retention_Daily. (Tier 2 - SP_eMoney_Panel_Retention)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Panel_Retention_Monthly.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_panel_retention_monthly,ClubID,5,Silver,UNRESOLVED_DICTIONARY,,,"eToro Club tier numeric ID from DWH_dbo.Dim_PlayerLevel. 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. Reflects the customer's club status on Date_for_Report. Passthrough from eMoney_Panel_Retention_Daily. (Tier 2 - SP_eMoney_Panel_Retention)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Panel_Retention_Monthly.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_panel_retention_monthly,ClubID,6,Platinum Plus,UNRESOLVED_DICTIONARY,,,"eToro Club tier numeric ID from DWH_dbo.Dim_PlayerLevel. 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. Reflects the customer's club status on Date_for_Report. Passthrough from eMoney_Panel_Retention_Daily. (Tier 2 - SP_eMoney_Panel_Retention)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Panel_Retention_Monthly.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_panel_retention_monthly,ClubID,7,Diamond,UNRESOLVED_DICTIONARY,,,"eToro Club tier numeric ID from DWH_dbo.Dim_PlayerLevel. 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. Reflects the customer's club status on Date_for_Report. Passthrough from eMoney_Panel_Retention_Daily. (Tier 2 - SP_eMoney_Panel_Retention)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,0,N/A,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,1,Bronze,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,2,Platinum,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,3,Gold,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,5,Silver,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,6,Platinum Plus,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,31,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Club_ID,7,Diamond,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the upgraded-to tier: 0=N/A, 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. FK to DWH_dbo.Dim_PlayerLevel. Note: IDs are NOT in rank order - use Dim_PlayerLevel.Sort for ranking. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,0,N/A,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,1,Bronze,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,2,Platinum,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,3,Gold,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,5,Silver,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,6,Platinum Plus,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Reports_ClubUpgrade.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoney_reports_clubupgrade,Previous_ClubID,7,Diamond,UNRESOLVED_DICTIONARY,,,"PlayerLevelID of the tier before the upgrade: 0=N/A (first assignment), 1=Bronze, 2=Platinum, 3=Gold, 5=Silver, 6=Platinum Plus, 7=Diamond. ETL-computed via LAG window function on Fact_SnapshotCustomer. (Tier 2 - SP_eMoney_Reports_Daily)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Snapshot_Settled_Balance.alter.sql,31,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_snapshot_settled_balance,CurrencyBalanceISOCode,978,EUR,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account's balance (978=EUR, 826=GBP, 36=AUD, 208=DKK). One row per account per currency. Distribution: EUR=64.7%, GBP=33.7%, AUD=1.6%, DKK<0.1%. (Tier 2 - SP_eMoney_Snapshot_Settled_Balance)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Snapshot_Settled_Balance.alter.sql,31,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_snapshot_settled_balance,CurrencyBalanceISOCode,826,GBP,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account's balance (978=EUR, 826=GBP, 36=AUD, 208=DKK). One row per account per currency. Distribution: EUR=64.7%, GBP=33.7%, AUD=1.6%, DKK<0.1%. (Tier 2 - SP_eMoney_Snapshot_Settled_Balance)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Snapshot_Settled_Balance.alter.sql,31,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_snapshot_settled_balance,CurrencyBalanceISOCode,36,AUD,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account's balance (978=EUR, 826=GBP, 36=AUD, 208=DKK). One row per account per currency. Distribution: EUR=64.7%, GBP=33.7%, AUD=1.6%, DKK<0.1%. (Tier 2 - SP_eMoney_Snapshot_Settled_Balance)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoney_Snapshot_Settled_Balance.alter.sql,31,main.emoney.gold_sql_dp_prod_we_emoney_dbo_emoney_snapshot_settled_balance,CurrencyBalanceISOCode,208,DKK,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account's balance (978=EUR, 826=GBP, 36=AUD, 208=DKK). One row per account per currency. Distribution: EUR=64.7%, GBP=33.7%, AUD=1.6%, DKK<0.1%. (Tier 2 - SP_eMoney_Snapshot_Settled_Balance)"
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,39,UK CARD GBP,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,175,UK IBANO,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,176,EU TEST IBANO,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,177,EU IBANO,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,178,UK FTD,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,179,EU FTD,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,180,UK GBP FOR UAE,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,181,EU TEST BC,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,182,EU Card,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,183,Banking Circle AUD Account,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,184,Banking Circle DKK Account,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,185,Banking Circle DKK Test,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,ProgramId,186,Banking Circle AUD Test,UNRESOLVED_DICTIONARY,,,"Tribe program identifier. Maps to specific product configurations: 39=UK CARD GBP, 175=UK IBANO, 176=EU TEST IBANO, 177=EU IBANO, 178=UK FTD, 179=EU FTD, 180=UK GBP FOR UAE, 181=EU TEST BC, 182=EU Card, 183=Banking Circle AUD Account, 184=Banking Circle DKK Account, 185=Banking Circle DKK Test, 186=Banking Circle AUD Test."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,34,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,CurrencyIson,826,GBP,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account (826=GBP, 978=EUR, 36=AUD, 208=DKK)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,34,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,CurrencyIson,978,EUR,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account (826=GBP, 978=EUR, 36=AUD, 208=DKK)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,34,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,CurrencyIson,36,AUD,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account (826=GBP, 978=EUR, 36=AUD, 208=DKK)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,34,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,CurrencyIson,208,DKK,UNRESOLVED_DICTIONARY,,,"ISO 4217 numeric currency code for this account (826=GBP, 978=EUR, 36=AUD, 208=DKK)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,59,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,BalanceAdjustments,11,CREDIT_ADJUSTMENT,UNRESOLVED_DICTIONARY,,,"Sum of manual and API balance adjustments: TC IN (11=CREDIT_ADJUSTMENT, 13=DEBIT_ADJUSTMENT), LoadSource IN (31=GUI, 32=PM API)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,59,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,BalanceAdjustments,13,DEBIT_ADJUSTMENT,UNRESOLVED_DICTIONARY,,,"Sum of manual and API balance adjustments: TC IN (11=CREDIT_ADJUSTMENT, 13=DEBIT_ADJUSTMENT), LoadSource IN (31=GUI, 32=PM API)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,59,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,BalanceAdjustments,31,GUI,UNRESOLVED_DICTIONARY,,,"Sum of manual and API balance adjustments: TC IN (11=CREDIT_ADJUSTMENT, 13=DEBIT_ADJUSTMENT), LoadSource IN (31=GUI, 32=PM API)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/eMoneyClientBalance.alter.sql,59,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_emoneyclientbalance,BalanceAdjustments,32,PM API,UNRESOLVED_DICTIONARY,,,"Sum of manual and API balance adjustments: TC IN (11=CREDIT_ADJUSTMENT, 13=DEBIT_ADJUSTMENT), LoadSource IN (31=GUI, 32=PM API)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/ETL_SettlementsTransactions.alter.sql,111,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_etl_settlementstransactions,Mcc,5411,Grocery,UNRESOLVED_DICTIONARY,,,"Merchant Category Code (ISO 18245 4-digit; e.g., 5411 = Grocery, 5812 = Restaurants)."
knowledge/synapse/Wiki/eMoney_dbo/Tables/ETL_SettlementsTransactions.alter.sql,111,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_etl_settlementstransactions,Mcc,5812,Restaurants,UNRESOLVED_DICTIONARY,,,"Merchant Category Code (ISO 18245 4-digit; e.g., 5411 = Grocery, 5812 = Restaurants)."
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,0,NotActivated,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,1,Activated,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,2,Blocked,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,7,Expired,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,4,Risk,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
knowledge/synapse/Wiki/eMoney_dbo/Views/v_eMoney_Card_Instance_Summary.alter.sql,32,main.bi_db.gold_sql_dp_prod_we_emoney_dbo_v_emoney_card_instance_summary,InstanceStatus,5,Stolen,UNRESOLVED_DICTIONARY,,,"Current lifecycle status of THIS specific card instance. Resolved via JOIN on eMoney_Dictionary_CardStatus (newest FiatCardStatuses event by EventTimestamp DESC). 0=NotActivated (32.9%), 1=Activated (29.8%), 2=Blocked (11.2%), 7=Expired (21.8%), 4=Risk, 5=Stolen (3.4%), 6=Lost (0.8%), 3=Suspended, 8=Fraud, NULL=0.1%. (Tier 2 - SP_eMoney_Card_Instance_Summary)"
