dwh_wiki,dwh_object,line_no,column_index,column_name,tier_claim_raw,current_desc,source_wiki,source_column,source_tier,source_desc,match_method,layer,verdict,severity,judge_reason,proposed_fix,notes
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,42,12,Credit,inherited from Fact_SnapshotEquity wiki,Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Credit,2,"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,43,13,AUM,inherited from Fact_SnapshotEquity wiki,Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,AUM,2,"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers.""",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers."" (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,44,14,BonusCredit,inherited from Fact_SnapshotEquity wiki,Bonus credit balance from History.ActiveCredit.BonusCredit. ISNULL to 0 in ETL,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,BonusCredit,2,"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Bonus credit balance from History.ActiveCredit.BonusCredit. Confluence: ""History.Credit.CreditTypeID = 5, 7 → BackOffice.BonusType.BonusTypeID → History.Credit.BonusTypeID"". ISNULL to 0 in ETL (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,45,15,CreditID,inherited from Fact_SnapshotEquity wiki,Last CreditID for this CID on this date from History.ActiveCredit. Audit column,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,CreditID,2,"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Last CreditID for this CID on this date from History.ActiveCredit. Selected as the most recent credit event via ROW_NUMBER(PARTITION BY CID, DateID ORDER BY Occurred DESC, CreditID DESC). Used for auditing which credit record drives the snapshot (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,46,16,UpdateDate,inherited from Fact_SnapshotEquity wiki,ETL load timestamp (GETDATE() at MERGE/INSERT time),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,UpdateDate,2,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,ETL load timestamp (GETDATE() at MERGE/INSERT time). Used for detecting recent updates in the year-end carryover and IsSettled change handling (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,47,17,TotalStockPositionAmount,inherited from Fact_SnapshotEquity wiki,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalStockPositionAmount,2,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29)",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where InstrumentTypeID IN (5,6) AND instrument is NOT a future. Represents CFD and real stock positions (excluding futures that also have InstrumentTypeID 5/6). Added with mutual exclusivity fix (Guy M, 2025-07-29) (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,48,18,TotalMirrorStockPositionAmount,inherited from Fact_SnapshotEquity wiki,Mirror (copy-trading) subset of TotalStockPositionAmount,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorStockPositionAmount,2,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalStockPositionAmount. Adds MirrorID > 0 AND ParentPositionID != 0. Same mutual exclusivity fix with futures (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,49,19,TotalCryptoPositionAmount,inherited from Fact_SnapshotEquity wiki,Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCryptoPositionAmount,2,"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types)",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where InstrumentTypeID = 10 AND instrument is NOT a future. Represents CFD and real crypto positions. Confluence: ""TotalCryptoPositionAmount + TotalStockPositionAmount = TotalPositionsAmount"" (approximately, excluding other types) (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,50,20,TotalMirrorCryptoPositionAmount,inherited from Fact_SnapshotEquity wiki,Mirror subset of TotalCryptoPositionAmount. MirrorID > 0 AND ParentPositionID != 0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorCryptoPositionAmount,2,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalCryptoPositionAmount. Same conditions plus MirrorID > 0 AND ParentPositionID != 0 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,51,21,TotalRealStocks,inherited from Fact_SnapshotEquity wiki,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND NOT future",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealStocks,2,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where IsSettled = 1 AND InstrumentTypeID IN (5,6) AND instrument is NOT a future. ""Real"" means the customer owns the underlying asset (settled/delivered). Updated via IsSettled change tracking from History.PositionChangeLog (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,52,22,TotalRealCrypto,inherited from Fact_SnapshotEquity wiki,"Settled crypto positions (IsSettled = 1, InstrumentTypeID = 10, NOT future)",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealCrypto,2,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of position amounts where IsSettled = 1 AND InstrumentTypeID = 10 AND instrument is NOT a future. Real crypto ownership (settled positions). Updated via IsSettled change tracking (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,53,23,TotalRealCryptoLoan,inherited from Fact_SnapshotEquity wiki,"Sum of InitialAmount for leveraged real crypto (IsSettled = 1, Leverage = 2)",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealCryptoLoan,2,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of InitialAmount where IsSettled = 1 AND InstrumentTypeID = 10 AND NOT future AND Leverage = 2. Represents the initial investment in leveraged real crypto positions (the loan portion). Changed from Amount to InitialAmount on 2020-03-25 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,54,24,TotalCashCalculation,inherited from Fact_SnapshotEquity wiki,Parallel computation of TotalCash for validation/audit. Cross-check column,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCashCalculation,2,Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Parallel computation of TotalCash (same formula: TotalCashPreviousDate + TotalCashChangeAll). Exists as a validation/audit column to cross-check TotalCash (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,55,25,TotalCryptoPositionAmount_TRS,inherited from Fact_SnapshotEquity wiki,Crypto positions where SettlementTypeID = 2 (TRS),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCryptoPositionAmount_TRS,2,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of crypto position amounts where SettlementTypeID = 2 (TRS — Total Return Swap) AND instrument is NOT a future. Added 2022-01-27 (Inbal BML). TRS positions have different regulatory treatment than settled positions (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,56,26,TotalMirrorCryptoPositionAmount_TRS,inherited from Fact_SnapshotEquity wiki,Mirror subset of TRS crypto positions,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorCryptoPositionAmount_TRS,2,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Mirror (copy-trading) subset of TotalCryptoPositionAmount_TRS. TRS crypto positions in copy relationships. Added 2022-01-27 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,57,27,Total_TRSCrypto,inherited from Fact_SnapshotEquity wiki,"CFD-style crypto under TRS settlement (IsSettled = 0, SettlementTypeID = 2)",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Total_TRSCrypto,2,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of crypto position amounts where IsSettled = 0 AND InstrumentTypeID = 10 AND SettlementTypeID = 2. CFD-style crypto positions under TRS settlement (not yet settled to real ownership). Added 2022-01-27 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,58,28,TotalMirrorRealFuturesPositionAmount,inherited from Fact_SnapshotEquity wiki,Futures position amounts where MirrorID > 0,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorRealFuturesPositionAmount,2,Sum of futures position amounts where MirrorID > 0. From Dim_Instrument_Snapshot.IsFuture = 1. Added 2024-10-30 (Daniel Kaplan),exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of futures position amounts where MirrorID > 0. From Dim_Instrument_Snapshot.IsFuture = 1. Added 2024-10-30 (Daniel Kaplan) (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity.md,V_Fact_SnapshotEquity,59,29,TotalRealFutures,inherited from Fact_SnapshotEquity wiki,Sum of all futures position amounts (IsFuture = 1),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalRealFutures,2,Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Sum of all futures position amounts. Identified via JOIN to Dim_Instrument_Snapshot where IsFuture = 1 for the snapshot DateID. Added 2024-10-30 (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,36,1,CID,inherited from Fact_SnapshotEquity wiki,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,CID,2,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Customer ID. Grouping key for all equity aggregations. FK to Dim_Customer (CID = RealCID). HASH distribution key and part of PK (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,37,2,DateRangeID,inherited from Fact_SnapshotEquity wiki,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. Decoded via Dim_Range. Part of PK",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,DateRangeID,2,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Encoded date range as 12-digit bigint (YYYYMMDDYYYY). FromDate in first 8 digits, ToDate suffix in last 4 digits. New rows get @date+1231; updated rows get end-date set to @daybefore. Decoded via Dim_Range. Part of PK (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,38,3,TotalPositionsAmount,inherited from Fact_SnapshotEquity wiki,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalPositionsAmount,2,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of all open position amounts (NewAmount) for this CID on this date. Includes all asset classes: CFD, stocks, crypto, futures, margin. Source: open positions (Trade.OpenPositionEndOfDay) + same-day closed positions (History.ClosePositionEndOfDay) minus History.Credit CreditTypeID=13 adjustments (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,39,4,TotalCash,inherited from Fact_SnapshotEquity wiki,Customer's total cash balance for the day. Running-balance approach: previous day's TotalCash + sum of TotalCashChange from History.ActiveCredit,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalCash,2,Customer's total cash balance for the day. Computed as: previous day's TotalCash (from last row in current year) + sum of TotalCashChange from History.ActiveCredit for @dt. This running-balance approach was introduced 2020-06-07 replacing the direct History.Credit.TotalCash read,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Customer's total cash balance for the day. Computed as: previous day's TotalCash (from last row in current year) + sum of TotalCashChange from History.ActiveCredit for @dt. This running-balance approach was introduced 2020-06-07 replacing the direct History.Credit.TotalCash read (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,40,5,InProcessCashouts,inherited from Fact_SnapshotEquity wiki,Sum of pending withdrawal amounts not yet finalized. Includes partially processed amounts and fees,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,InProcessCashouts,2,"Sum of pending withdrawal amounts for this CID that have not yet been finalized (statuses other than 3=Processed, 4=Cancelled, 5,6). Includes partially processed amounts for split-payment withdrawals plus associated fees. Computed by SP_Fact_SnapshotEquity_InProcessCashouts from Billing.Withdraw, History.WithdrawAction, and History.WithdrawToFundingAction",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of pending withdrawal amounts for this CID that have not yet been finalized (statuses other than 3=Processed, 4=Cancelled, 5,6). Includes partially processed amounts for split-payment withdrawals plus associated fees. Computed by SP_Fact_SnapshotEquity_InProcessCashouts from Billing.Withdraw, History.WithdrawAction, and History.WithdrawToFundingAction (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,41,6,TotalMirrorPositionsAmount,inherited from Fact_SnapshotEquity wiki,Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only),knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorPositionsAmount,2,"Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only, excluding the parent/guru's own positions). Represents the CID's total investment in copy relationships",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Sum of position amounts where MirrorID > 0 AND ParentPositionID != 0 (copy-trading positions only, excluding the parent/guru's own positions). Represents the CID's total investment in copy relationships (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,42,7,TotalMirrorCash,inherited from Fact_SnapshotEquity wiki,Cash available for copy-trading. Formula: TotalCash - Credit,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorCash,2,Cash available for copy-trading. Formula: TotalCash - Credit,exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,Cash available for copy-trading. Formula: TotalCash - Credit (Tier 2 — via Fact_SnapshotEquity),
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,43,8,TotalStockOrders,inherited from Fact_SnapshotEquity wiki,"Legacy column, hardcoded to 0. Removed 2019-03-03. Kept for schema compatibility",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalStockOrders,2,"Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Legacy column, hardcoded to 0. Removed 2019-03-03 (Boris Slutski) — no data in PROD since 2015. Kept for schema compatibility (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,44,9,TotalMirrorStockOrders,inherited from Fact_SnapshotEquity wiki,"Legacy column, hardcoded to 0. Removed 2019-03-03. Kept for schema compatibility",knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,TotalMirrorStockOrders,2,"Legacy column, hardcoded to 0. Removed 2019-03-03 alongside TotalStockOrders. Kept for schema compatibility",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Legacy column, hardcoded to 0. Removed 2019-03-03 alongside TotalStockOrders. Kept for schema compatibility (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,45,10,RealizedEquity,inherited from Fact_SnapshotEquity wiki,Total account value. From History.ActiveCredit.RealizedEquity if non-zero; otherwise TotalCash + TotalPositionsAmount + InProcessCashouts,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,RealizedEquity,2,"Customer's **settled (realized) equity** — the realized portion of customer balance. **Excludes unrealized PnL on open positions** (the unrealized component is `Fact_CustomerUnrealized_PnL.PositionPnL`). Computed as `History.ActiveCredit.RealizedEquity` if non-zero, otherwise `TotalCash + TotalPositionsAmount + InProcessCashouts` (cash + invested principal in open positions + pending cashouts). Together with PositionPnL it sums to the customer's full `Balance` per V_Liabilities: `Balance = RealizedEquity + PositionPnL`. NOTE: the Confluence definition of **Unrealized Equity** (""the total funds in the account, including profit/loss from open positions … the Portfolio value figure represented on the platform is Unrealized equity"") describes `Balance` (= RealizedEquity + PositionPnL), **not RealizedEquity itself** — do not confuse the two",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Customer's **settled (realized) equity** — the realized portion of customer balance. **Excludes unrealized PnL on open positions** (the unrealized component is `Fact_CustomerUnrealized_PnL.PositionPnL`). Computed as `History.ActiveCredit.RealizedEquity` if non-zero, otherwise `TotalCash + TotalPositionsAmount + InProcessCashouts` (cash + invested principal in open positions + pending cashouts). Together with PositionPnL it sums to the customer's full `Balance` per V_Liabilities: `Balance = Reali",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,46,11,Credit,inherited from Fact_SnapshotEquity wiki,Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,Credit,2,"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Outstanding credit/bonus balance from History.ActiveCredit. Last credit event per CID per day (selected via ROW_NUMBER partition by CID, ordered by Occurred DESC, CreditID DESC). Negative values represent outstanding obligations (Tier 2 — via Fact_SnapshotEquity)",
knowledge/synapse/Wiki/DWH_dbo/Views/V_Fact_SnapshotEquity_ForDWHRep.md,V_Fact_SnapshotEquity_ForDWHRep,47,12,AUM,inherited from Fact_SnapshotEquity wiki,Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit,knowledge/synapse/Wiki/DWH_dbo/Tables/Fact_SnapshotEquity.md,AUM,2,"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers.""",exact (case-insensitive),L1-structural,FAIL,HIGH,source wiki tags this column as Tier 2 — the (Tier 1) claim is a tier promotion lie,"Assets Under Management. Formula: TotalMirrorPositionAmount + TotalCash - Credit. For MERGE INSERT: computed as TotalMirrorPositionsAmount + TotalMirrorCash. Confluence: ""AUC (or AUM) on PI Dashboard: Total Unrealized Copy Amount of the Copiers."" (Tier 2 — via Fact_SnapshotEquity)",
